,Наименование продукта,Категория продукта,Подкатегория продукта,Безопасность,Качество,Общий балл,Сайт
0,"
                    Курильский Берег                ",Консервы,Консервы из сайры,5.000,5.000,4.9455,https://rskrf.ru
0,"
                    Доброфлот                ",Консервы,Консервы из сайры,5.000,5.000,4.9290,https://rskrf.ru
0,"
                    Fortuna                ",Консервы,Консервы из сайры,5.000,4.700,4.8420,https://rskrf.ru
0,"
                    Сайра 5 Морей                ",Консервы,Консервы из сайры,5.000,4.600,4.8020,https://rskrf.ru
0,"
                    Сайра Дальморепродукт                ",Консервы,Консервы из сайры,5.000,4.600,4.7690,https://rskrf.ru
0,"
                    Сайра Пелагус                ",Консервы,Консервы из сайры,5.000,4.600,4.7690,https://rskrf.ru
0,"
                    Ультрамарин                ",Консервы,Консервы из сайры,5.000,5.000,4.7640,https://rskrf.ru
0,"
                    Сайра Мореслав                ",Консервы,Консервы из сайры,5.000,4.600,4.7525,https://rskrf.ru
0,"
                    Морская Радуга                ",Консервы,Консервы из сайры,5.000,4.300,4.6490,https://rskrf.ru
0,"
                    Сайра Каждый день                ",Консервы,Консервы из сайры,5.000,5.000,4.6125,https://rskrf.ru
0,"
                    Море Внутри                ",Консервы,Консервы из сайры,5.000,4.000,4.5620,https://rskrf.ru
0,"
                    Monolith                ",Консервы,Консервы из сайры,5.000,4.200,4.4275,https://rskrf.ru
0,"
                    Рижское Золото                ",Консервы,Консервы из сайры,5.000,4.700,4.3585,https://rskrf.ru
0,"
                    Китбай                ",Консервы,Консервы из сайры,5.000,4.600,4.3185,https://rskrf.ru
0,"
                    Сайра Вкусные консервы                ",Консервы,Консервы из сайры,5.000,4.200,4.1585,https://rskrf.ru
0,"
                    Сайра Барс                ",Консервы,Консервы из сайры,5.000,3.800,3.9820,https://rskrf.ru
0,"
                    Сайра Fish House                 ",Консервы,Консервы из сайры,5.000,4.600,3.8185,https://rskrf.ru
0,"
                    Сайра Беринг                ",Консервы,Консервы из сайры,5.000,4.300,3.6490,https://rskrf.ru
0,"
                    Торговый Дом Мс                ",Консервы,Консервы из сайры,5.000,5.000,3.5000,https://rskrf.ru
0,"
                    Сайра Красная цена                ",Консервы,Консервы из сайры,5.000,4.000,2.9135,https://rskrf.ru
0,"
                    Билас                ",Консервы,Консервы из сайры,5.000,5.000,2.6295,https://rskrf.ru
0,"
                    Русский рыбный мир                ",Консервы,Консервы из сайры,5.000,3.650,2.4600,https://rskrf.ru
0,"
                    Сайра Барс                ",Консервы,Консервы из сайры,5.000,3.800,3.9820,https://rskrf.ru
0,"
                        «6 Соток» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов. Высший сорт.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Corrado Консервы натуральные  «горошек зеленый» из мозговых сортов. Стерилизованный. Сорт первый                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Fine Life Горошек зеленый из мозговых сортов. Консервы натуральные стерилизованные.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Global Village Консервы натуральные. Горошек зеленый из мозговых сортов. Консервы стерилизованные                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Globus Горошек зеленый из мозговых сортов. Консервы натуральные стерилизованные                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Globus Зеленый горошек «Нежный». Консервированный стерилизованный.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Консервы натуральные Горошек зеленый «нежный» Heinz                     ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Solvita Консервы натуральные. Горошек зеленый. Продукт стерилизованный из мозговых сортов.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Stollenwerk Молодой горошек нежный                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Vitaland Горошек зеленый. Консервы стерилизованные. Консервы натуральные .Изготовленые из мозговых сортов зеленого горошка                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Валдайский погребок» горошек зеленый из мозговых сортов. Консервы стерилизованные.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов. Высший сорт                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Грин Рэй» Консервы натуральные. Горошек зеленый. Стерилизованный. ""деликатесный горошек нежный""                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Д» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов. Высший сорт.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Дядя Ваня» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Зелёный Великан» Горошек зеленый нежный садовый. Стерилизованный                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Консервы натуральные. Горошек зеленый высший сорт из мозговых сортов. Стерилизованный                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «О'кей» Горошек зеленый. Консервы натуральные стерилизованные.Изготовлены  Из мозговых сортов зеленого горошка. Сорт высший. Без ГМО                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Перекрёсток» Консервы натуральные. Горошек зеленый                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                         «Принцесса вкуса» горошек зеленый. Консервы натуральные стерилизованные. Сорт высший                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Пятый сезон» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов. Высший сорт                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        «Скатерть Самобранка» Горошек зеленый. Консервы натуральные. Продукт стерилизованный. Изготовлен из мозговых сортов. Высший сорт.                    ",Консервы,Зеленый горошек,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Del Monte Горошек зеленый стерилизованный                    ",Консервы,Зеленый горошек,4.100,5.000,4.8200,https://rskrf.ru
0,"
                        Green Ribbon консервы натуральные стерилизованные. Зеленый горошек.                    ",Консервы,Зеленый горошек,4.100,5.000,4.8200,https://rskrf.ru
0,"
                        Lorado Горошек зеленый из мозговых сортов                    ",Консервы,Зеленый горошек,4.100,5.000,4.8200,https://rskrf.ru
0,"
                        «Грядка удачи» Консервы натуральные. Горошек зеленый. Консервы стерилизованные. Высший сорт. Консервы натуральные. Изготовленные из мозговых сортов зе                    ",Консервы,Зеленый горошек,4.100,5.000,4.8200,https://rskrf.ru
0,"
                        «Огородников» Горошек зеленый из мозговых сортов. Консервы натуральные стерилизованные                    ",Консервы,Зеленый горошек,4.100,5.000,4.8200,https://rskrf.ru
0,"
                        Green peas Горошек зелёный консервированный.                     ",Консервы,Зеленый горошек,5.000,4.550,4.7750,https://rskrf.ru
0,"
                        «Царь-овощ» Консервы натуральные стерилизованные. Зеленый горошек                    ",Консервы,Зеленый горошек,3.650,5.000,4.7300,https://rskrf.ru
0,"
                        «Бояринъ» Горошек зеленый. Консервы стерилизованные.                    ",Консервы,Зеленый горошек,4.100,4.775,4.7075,https://rskrf.ru
0,"
                        «Фрау Марта» Зеленый горошек, консервы натуральные стерилизованные                    ",Консервы,Зеленый горошек,3.200,5.000,4.6400,https://rskrf.ru
0,"
                        Зеленый горошек «Нежный» Консервы натуральные стерилизованные                    ",Консервы,Зеленый горошек,2.750,5.000,4.5500,https://rskrf.ru
0,"
                        «365 дней» Консервы. Горошек зеленый салатный. Продукт стерилизован                    ",Консервы,Зеленый горошек,4.100,5.000,4.3610,https://rskrf.ru
0,"
                        Bonduelle Зеленый горошек нежный. Консервированный стерилизованный                    ",Консервы,Зеленый горошек,2.750,4.550,4.3250,https://rskrf.ru
0,"
                        Baleno Консервы. Горошек зеленый салатный                    ",Консервы,Зеленый горошек,4.100,4.550,4.1360,https://rskrf.ru
0,"
                        «Каждый день» Консервы. Горошек зеленый салатный. Консервы стерилизованные.                    ",Консервы,Зеленый горошек,4.100,4.550,4.1360,https://rskrf.ru
0,"
                         «Первым делом» Консервы овощные стерилизованные. Горошек зеленый салатный                    ",Консервы,Зеленый горошек,3.200,4.550,3.9560,https://rskrf.ru
0,"
                        Aro Горошек консервированный. Консервы стерилизованные. Консервы натуральные. Изготовленные из зерен сушеного гороха.                    ",Консервы,Зеленый горошек,3.200,3.600,3.9400,https://rskrf.ru
0,"
                        «Просто» Консервы овощные стерилизованные. Горошек зеленый.                    ",Консервы,Зеленый горошек,4.100,4.150,3.9360,https://rskrf.ru
0,"
                        Clever.Консервы. Горошек зеленый салатный.                     ",Консервы,Зеленый горошек,4.100,4.100,3.9110,https://rskrf.ru
0,"
                        «Казачьи разносолы» Консервы стерилизованные . Консервы натуральные изготовленые из мозговых сортов зеленого горошка. Сорт высший                    ",Консервы,Зеленый горошек,5.000,2.500,3.7500,https://rskrf.ru
0,"
                        «Кормилица» Консервы стерилизованные. Горошек зеленый из мозговых сортов.                    ",Консервы,Зеленый горошек,5.000,2.500,3.7500,https://rskrf.ru
0,"
                        Iliada plus Горошек зелёный консервированный из мозговых сортов, стерилизованный                     ",Консервы,Зеленый горошек,4.100,5.000,3.3200,https://rskrf.ru
0,"
                        «Кубаночка» Зеленый горошек натуральный консервированный стерилизованнный из мозговых сортов.Высший сорт                    ",Консервы,Зеленый горошек,4.100,5.000,3.3200,https://rskrf.ru
0,"
                        «Семейные секреты» Консервы натуральные. Горошек зеленый консервированный.                    ",Консервы,Зеленый горошек,3.650,5.000,3.2300,https://rskrf.ru
0,"
                        «Красная цена» Консервы овощные стерилизованные. ""Горошек зеленый"".                    ",Консервы,Зеленый горошек,3.200,4.550,2.9150,https://rskrf.ru
0,"
                        «То, что надо» Консервы натуральные. Горошек консервированный                    ",Консервы,Зеленый горошек,4.100,4.100,2.8700,https://rskrf.ru
0,"
                        Goracio Горошек зеленый консервированный. Стерилизованный. Высший сорт.                    ",Консервы,Зеленый горошек,5.000,0.000,2.5000,https://rskrf.ru
0,"
                        «Новый сезон» Консервы натуральные. Горошек зеленый. Сорт высший                    ",Консервы,Зеленый горошек,5.000,0.000,2.5000,https://rskrf.ru
0,"
                        Eko Консервы натуральные:горошек зеленый. Горошек зеленый из мозговых сортов стерилизованный.                    ",Консервы,Зеленый горошек,4.100,0.000,2.3200,https://rskrf.ru
0,"
                        Lutik Горошек зеленый. Консервы натуральные                    ",Консервы,Зеленый горошек,4.100,0.000,2.3200,https://rskrf.ru
0,"
                        «Барко» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов. Сорт высший                    ",Консервы,Зеленый горошек,4.100,0.000,2.3200,https://rskrf.ru
0,"
                        «Домашние Традиции» Консервы натуральные. Горошек зеленый. Стерилизованный.Сорт высший                    ",Консервы,Зеленый горошек,4.100,0.000,2.3200,https://rskrf.ru
0,"
                        «Спело-Зрело» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов. Сорт высший                    ",Консервы,Зеленый горошек,4.100,0.000,2.3200,https://rskrf.ru
0,"
                        «Бобович» Консервы натуральные стерилизованные. Горошек зеленый из мозговых сортов.                    ",Консервы,Зеленый горошек,3.650,0.000,2.2300,https://rskrf.ru
0,"
                        Консервы из копченой рыбы. Шпроты в масле из балтийской кильки «Знак качества»                    ",Консервы,Шпроты в масле,,5.000,5.0000,https://rskrf.ru
0,"
                        Шпроты в масле из балтийской кильки «Рыбное меню»                    ",Консервы,Шпроты в масле,,5.000,5.0000,https://rskrf.ru
0,"
                        Шпроты в масле «Старая Рига» Консервы рыбные стерилизованные.                    ",Консервы,Шпроты в масле,,4.100,4.6400,https://rskrf.ru
0,"
                        Шпроты в масле из балтийской кильки «Пелагус»                    ",Консервы,Шпроты в масле,,4.000,4.6000,https://rskrf.ru
0,"
                        Шпроты в масле «Либава»                    ",Консервы,Шпроты в масле,,4.100,4.3400,https://rskrf.ru
0,"
                        Шпроты в масле из балтийской кильки «Fine life»                    ",Консервы,Шпроты в масле,,4.000,4.3000,https://rskrf.ru
0,"
                        Шпроты в масле копченые в дровяной печи из балтийской кильки. «Главпродукт»                    ",Консервы,Шпроты в масле,,4.000,4.3000,https://rskrf.ru
0,"
                        Консервы Рыбные: Шпроты в масле из салаки. «Каждый день» консервы стерилизованные                    ",Консервы,Шпроты в масле,,5.000,4.2545,https://rskrf.ru
0,"
                        Консервы рыбные. Продукт стерилизованный. «Gold Fish»                    ",Консервы,Шпроты в масле,,3.200,3.9800,https://rskrf.ru
0,"
                        Консервы рыбные Шпроты в масле из балтийской кильки «5 Морей»                    ",Консервы,Шпроты в масле,,3.100,3.9400,https://rskrf.ru
0,"
                        Шпроты в масле из салаки, ГОСТ 280-2009. Консервы рыбные стерилизованные «Шпроты Балтики»                    ",Консервы,Шпроты в масле,,3.100,3.9400,https://rskrf.ru
0,"
                        Консервы рыбные стерилизованные.Шпроты в масле «Барс» из балтийской кильки.                    ",Консервы,Шпроты в масле,,3.000,3.4545,https://rskrf.ru
0,"
                        Шпроты крупные в масле.Консервы рыбные стерилизованные.                    ",Консервы,Шпроты в масле,,3.200,3.4400,https://rskrf.ru
0,"
                        Шпроты в масле из салаки, консервы из копченой рыбы стерилизованные «Фрегат»                    ",Консервы,Шпроты в масле,,3.100,3.2845,https://rskrf.ru
0,"
                        Консервы рыбные стерилизованные.Крупные шпроты в масле «Беринг»                    ",Консервы,Шпроты в масле,,3.100,2.7400,https://rskrf.ru
0,"
                        Шпроты в масле. «Stella maris»                    ",Консервы,Шпроты в масле,,2.100,2.0400,https://rskrf.ru
0,"
                        Консервы из копченой рыбы. «Вкусные консервы»                    ",Консервы,Шпроты в масле,,2.100,2.0400,https://rskrf.ru
0,"
                        Шпроты в масле Консервы рыбные стерилизованные. «Морская радуга»                    ",Консервы,Шпроты в масле,,2.100,2.0400,https://rskrf.ru
0,"
                        Шпроты в масле «ДальмореПродукт»                    ",Консервы,Шпроты в масле,,1.400,1.9145,https://rskrf.ru
0,"
                        Шпроты в масле из балтийской кильки, консервы рыбные стерилизованные «Русский рыбный мир»                    ",Консервы,Шпроты в масле,,1.400,0.8600,https://rskrf.ru
0,"
                    Пролив                ",Консервы,Килька обжаренная в томатном соусе,,5.000,4.3270,https://rskrf.ru
0,"
                    За Родину                ",Консервы,Килька обжаренная в томатном соусе,,5.000,4.2630,https://rskrf.ru
0,"
                    Goldfish                ",Консервы,Килька обжаренная в томатном соусе,,5.000,3.9270,https://rskrf.ru
0,"
                    5 Морей                ",Консервы,Килька обжаренная в томатном соусе,,5.000,3.6290,https://rskrf.ru
0,"
                    Ультрамарин                ",Консервы,Килька обжаренная в томатном соусе,,0.000,3.1610,https://rskrf.ru
0,"
                    Пелагус                ",Консервы,Килька обжаренная в томатном соусе,,0.000,2.7290,https://rskrf.ru
0,"
                    Белый Кит                ",Консервы,Килька обжаренная в томатном соусе,,0.000,2.6610,https://rskrf.ru
0,"
                    Беринг                ",Консервы,Килька обжаренная в томатном соусе,,0.000,2.2630,https://rskrf.ru
0,"
                    Знак Качества                ",Консервы,Килька обжаренная в томатном соусе,,0.000,2.2280,https://rskrf.ru
0,"
                    Вкусные Консервы                ",Консервы,Килька обжаренная в томатном соусе,,0.000,1.7290,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «GLOBUS»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Аленушка»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Подсолнечное масло, нерафинированное «Благо».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «ВкусВилл».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное, первый сорт «Дары Кубани».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Дары Придонья»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Подсолнечное масло нерафинированное «Затея».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Каждый день»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Кубаночка»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Кубанское любимое»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Россиянка»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Селяночка»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное, первый сорт «Слобода».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Юг Руси»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Д»                    ",Масло растительное,Нерафинированное подсолнечное масло,4.000,5.000,4.8000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Золотая семечка».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,4.000,4.7000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное, высший сорт «Элва».                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,2.750,4.3300,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Солнце моё»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,5.000,2.5000,https://rskrf.ru
0,"
                        Масло подсолнечное нерафинированное «Золотой подсолнух»                    ",Масло растительное,Нерафинированное подсолнечное масло,5.000,2.750,1.8250,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное высшего сорта                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Подсолнечное масло рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное высший сорт, вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное масло, марки рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное масло высшего сорта                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное первого сорта                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное высшего сорта, вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное, первый сорт                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное, высший сорт                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Подсолнечное масло рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное,  высший сорт, «Слобода»                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафдез.вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное, первый сорт                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,5.0000,https://rskrf.ru
0,"
                        100% подсолнечное рафдез.вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.9500,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.9500,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное ""Billa""                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Рафинированное дезодорированное вымороженное подсолнечное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное масло                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.8000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
0,"
                        Подсолнечное масло рафинированное дезодорированное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
0,"
                        100% подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
0,"
                        100% подсолнечное масло рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
0,"
                        Масло подсолнечное рафинированное дезодорированное вымороженное                    ",Масло растительное,Рафинированное подсолнечное масло,5.000,5.000,4.6000,https://rskrf.ru
