,Наименование продукта,Категория продукта,Подкатегория продукта,Безопасность,Качество,Общий балл,Сайт
0,"Молоко ""Экомилк"" 3,2% пастеризованное", Молочные продукты , Молоко ,95,79,79,https://roscontrol.com/
0,"Молоко ""Ашан"" 2,5%, пастеризованное", Молочные продукты , Молоко ,88,86,76,https://roscontrol.com/
0,"Молоко ""Вологодское лето"" 2,5%, пастеризованное", Молочные продукты , Молоко ,83,62,70,https://roscontrol.com/
0,"Молоко ""Молоко нашей дойки"" 2,5%, пастеризованное", Молочные продукты , Молоко ,90,70,73,https://roscontrol.com/
0,"Молоко Billa 2,5%, пастеризованное", Молочные продукты , Молоко ,89,73,72,https://roscontrol.com/
0,"Молоко ""Сарафаново"" 2,5%, пастеризованное", Молочные продукты , Молоко ,89,73,72,https://roscontrol.com/
0,"Молоко ""Простоквашино"" 2,5%, пастеризованное", Молочные продукты , Молоко ,89,80,75,https://roscontrol.com/
0,"Молоко ""Домик в деревне"" 2,5%, пастеризованное", Молочные продукты , Молоко ,86,75,73,https://roscontrol.com/
0,"Молоко ""Зеленая линия / Маркет Перекресток"", 3,2% пастеризованное", Молочные продукты , Молоко ,80,73,75,https://roscontrol.com/
0,"Молоко ""Искренне Ваш"", 3,2% пастеризованное", Молочные продукты , Молоко ,62,83,70,https://roscontrol.com/
0,"Молоко Globus, 3,2% пастеризованное", Молочные продукты , Молоко ,66,93,75,https://roscontrol.com/
0,"Молоко ""Вологжанка"", 3,2% пастеризованное", Молочные продукты , Молоко ,86,59,72,https://roscontrol.com/
0,"Молоко ""Село Зеленое"" 3,2% пастеризованное", Молочные продукты , Молоко ,88,82,77,https://roscontrol.com/
0,"Молоко ""Красная цена"", 3,2%, ультрапастеризованное", Молочные продукты , Молоко ,83,76,71,https://roscontrol.com/
0,"Молоко ""Простоквашино"" 3,2% ультрапастеризованное", Молочные продукты , Молоко ,88,73,73,https://roscontrol.com/
0,"Молоко ""Село Зеленое"" 3,2% ультрапастеризованное", Молочные продукты , Молоко ,91,84,77,https://roscontrol.com/
0,"Молоко ""Простоквашино"" отборное, от 3,4% до 4,5% пастеризованное", Молочные продукты , Молоко ,92,91,82,https://roscontrol.com/
0,"Молоко ""Останкинское"" 3,2% ультрапастеризованное", Молочные продукты , Молоко ,97,32,68,https://roscontrol.com/
0,"Кефир ""Коровка из Кореновки"" отборный, 3,2-4,8%", Молочные продукты , Кефир ,91,83,83,https://roscontrol.com/
0,"""Чабан"" 2,5%", Молочные продукты , Кефир ,97,86,82,https://roscontrol.com/
0,"""Простоквашино"" 2,5%", Молочные продукты , Кефир ,97,77,80,https://roscontrol.com/
0,"Кефир Globus, 3,2%", Молочные продукты , Кефир ,88,61,75,https://roscontrol.com/
0,"Кефир ""Асеньевская ферма"", 3,2%", Молочные продукты , Кефир ,88,77,79,https://roscontrol.com/
0,"Кефир ""Вологодское лето"", 3,2%", Молочные продукты , Кефир ,88,61,74,https://roscontrol.com/
0,"Кефир "" Наша семья/Лакомо"", 3,2%", Молочные продукты , Кефир ,94,78,81,https://roscontrol.com/
0,"Кефир ""Простоквашино"", 3,2%", Молочные продукты , Кефир ,88,89,81,https://roscontrol.com/
0,Кефир BioMax 1%, Молочные продукты , Кефир ,95,72,81,https://roscontrol.com/
0,"Биокефир ""Вкуснотеево"" 1%", Молочные продукты , Кефир ,95,51,75,https://roscontrol.com/
0,"Кефир ""Простоквашино"" 1%", Молочные продукты , Кефир ,95,67,77,https://roscontrol.com/
0,"Кефир ""Домик в деревне"" 1%", Молочные продукты , Кефир ,95,72,79,https://roscontrol.com/
0,"""Сарафаново"" 2,5", Молочные продукты , Кефир ,94,64,75,https://roscontrol.com/
0,"""Большая кружка"" 2,5%", Молочные продукты , Кефир ,97,45,72,https://roscontrol.com/
0,"""Свежее завтра"" 2,5%", Молочные продукты , Кефир ,96,42,71,https://roscontrol.com/
0,"""Рузский"" 2,5%", Молочные продукты , Кефир ,97,52,75,https://roscontrol.com/
0,"Кефир ""Рузский"" 3,2-4%", Молочные продукты , Кефир ,91,52,53,https://roscontrol.com/
0,"Кефир ""Милава""", Молочные продукты , Кефир ,99,42,74,https://roscontrol.com/
0,"Творог ""Брест-Литовск"" 9%", Молочные продукты , Творог ,88,74,73,https://roscontrol.com/
0,"Творог ""Савушкин продукт"" ""Мягкий нежный"" 5%", Молочные продукты , Творог ,74,30,60,https://roscontrol.com/
0,"Творог ""Останкинское"" 0,1%", Молочные продукты , Творог ,75,56,60,https://roscontrol.com/
0,"Творог ""Домик в деревне"" 0,2%", Молочные продукты , Творог ,83,96,76,https://roscontrol.com/
0,"Творог ""Чистая линия"" 9%", Молочные продукты , Творог ,76,97,79,https://roscontrol.com/
0,Творог President 9%, Молочные продукты , Творог ,75,92,77,https://roscontrol.com/
0,"Творог ""Вкуснотеево"" 9%", Молочные продукты , Творог ,75,98,76,https://roscontrol.com/
0,"Творог Творог ""Искренне Ваш"" 9%", Молочные продукты , Творог ,78,51,65,https://roscontrol.com/
0,"Творог ""Домик в деревне"" 9%", Молочные продукты , Творог ,91,26,57,https://roscontrol.com/
0,"Творог Творог ""Му-у"" 9%", Молочные продукты , Творог ,82,20,54,https://roscontrol.com/
0,"Творог Творог ""Балтком"" 9%", Молочные продукты , Творог ,68,46,60,https://roscontrol.com/
0,"Творог ""Маруся"" 9%", Молочные продукты , Творог ,82,50,72,https://roscontrol.com/
0,"Творог Творог ""ДмитроГорский продукт"" 9%", Молочные продукты , Творог ,75,61,66,https://roscontrol.com/
0,"Творог ""Савушкин хуторок"" 1%", Молочные продукты , Творог ,82,76,72,https://roscontrol.com/
0,"Творог ""Простоквашино"" 0,1%", Молочные продукты , Творог ,88,34,53,https://roscontrol.com/
0,"Творог Творог ""Избенка"" 9%", Молочные продукты , Творог ,,, ,https://roscontrol.com/
0,"Творог Творог ""Дмитровский молочный завод"" 9%", Молочные продукты , Творог ,,, ,https://roscontrol.com/
0,"Творог Творог ""Ростагроэкспорт"" 9%", Молочные продукты , Творог ,,, ,https://roscontrol.com/
0,"""Сарафаново"" 20%", Молочные продукты , Сметана ,91,76,66,https://roscontrol.com/
0,"""Брест-Литовск"" 20%", Молочные продукты , Сметана ,94,67,63,https://roscontrol.com/
0,"""Ростагроэкспорт"" 20%", Молочные продукты , Сметана ,91,54,60,https://roscontrol.com/
0,"""Простоквашино"" 20%", Молочные продукты , Сметана ,88,79,65,https://roscontrol.com/
0,"""Избенка"" 20%", Молочные продукты , Сметана ,91,79,69,https://roscontrol.com/
0,"""Свитлогорье"" 15%", Молочные продукты , Сметана ,83,80,65,https://roscontrol.com/
0,"""Ростагроэкспорт"" 15%", Молочные продукты , Сметана ,91,63,66,https://roscontrol.com/
0,"""Простоквашино"" 15%", Молочные продукты , Сметана ,88,82,66,https://roscontrol.com/
0,"""Сарафаново"" 15%", Молочные продукты , Сметана ,84,85,66,https://roscontrol.com/
0,"Сметана ""Вологодская из Вологды"" 25%", Молочные продукты , Сметана ,91,54,65,https://roscontrol.com/
0,"Сметана ""Козельская"" 25%", Молочные продукты , Сметана ,91,70,72,https://roscontrol.com/
0,"Сметана ""Простоквашино"" 25%", Молочные продукты , Сметана ,88,64,67,https://roscontrol.com/
0,"Сметана ""Домик в деревне"" 25%", Молочные продукты , Сметана ,85,86,73,https://roscontrol.com/
0,"""Бежин луг"" 20%", Молочные продукты , Сметана ,97,66,72,https://roscontrol.com/
0,"""Благода"" 20%", Молочные продукты , Сметана ,97,71,74,https://roscontrol.com/
0,"""Домик в деревне"" 20%", Молочные продукты , Сметана ,97,65,74,https://roscontrol.com/
0,"""Каждый день"" 20%", Молочные продукты , Сметана ,94,60,73,https://roscontrol.com/
0,"""Брест-Литовск"" 15%", Молочные продукты , Сметана ,85,82,74,https://roscontrol.com/
0,"Масло сливочное ""Экомилк"" 82,5%", Молочные продукты , Сливочное масло ,86,85,74,https://roscontrol.com/
0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86,80,69,https://roscontrol.com/
0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86,80,69,https://roscontrol.com/
0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86,80,69,https://roscontrol.com/
0,Сливочное масло Anchor 82%, Молочные продукты , Сливочное масло ,86,80,69,https://roscontrol.com/
0,"Сливочное масло ""Брест-Литовск"" 82,5%", Молочные продукты , Сливочное масло ,82,100,78,https://roscontrol.com/
0,"Сливочное масло ""Радость вкуса"" ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,85,67,70,https://roscontrol.com/
0,"Сливочное вологодское масло ""Из Вологды"" 82,5%", Молочные продукты , Сливочное масло ,81,74,65,https://roscontrol.com/
0,"Топленое масло ""Молградъ""", Молочные продукты , Сливочное масло ,81,73,65,https://roscontrol.com/
0,"""Вкуснотеево"" традиционное 82,5%", Молочные продукты , Сливочное масло ,82,96,77,https://roscontrol.com/
0,"Сливочное масло ""Белорусское"" ""Традиционное"" 82,5%", Молочные продукты , Сливочное масло ,86,74,71,https://roscontrol.com/
0,"Сливочное масло Valuiki ""Традиционное"" 82,5%, высший сорт", Молочные продукты , Сливочное масло ,88,57,68,https://roscontrol.com/
0,"Сливочное масло ""Милава"" 82,5%", Молочные продукты , Сливочное масло ,88,77,74,https://roscontrol.com/
0,"Сливочное масло ""Радость вкуса"" Крестьянское 72,5%", Молочные продукты , Сливочное масло ,69,65,70,https://roscontrol.com/
0,"Сливочное масло Belorus Export высшего сорта  82,5%", Молочные продукты , Сливочное масло ,73,54,66,https://roscontrol.com/
0,"Сливочное масло ""Лакомо"" Традиционное высшего сорта 82,5%", Молочные продукты , Сливочное масло ,58,51,63,https://roscontrol.com/
0,Сливочное масло Lurpak 82%, Молочные продукты , Сливочное масло ,69,82,69,https://roscontrol.com/
0,Сливочное масло Valio Традиционное  82%, Молочные продукты , Сливочное масло ,63,73,65,https://roscontrol.com/
